degree_id,degree_level,degree_name,degree_type,degree_url,degree_category,degree_data_sci_flag,department_name,department_type,institution_name,institution_carnegie,institution_state,institution_city
1236,masters,M.B.A. - Business Intelligence Concentration,Business Intelligence,http://catalog.newhaven.edu/preview_program.php?catoid=11&poid=1960&returnto=848,Business,FALSE,College of Business,Business/Management,University of New Haven,M1,NH,West Haven
1237,masters,Master of Science in Statistics - Applied Statistics Concentration,Applied Statistics,https://math.unm.edu/graduate/graduate-studies-statistics,Math,FALSE,Department of Mathematics and Statistics,Mathematics/Statistics,University of New Mexico,R1,NM,Albuquerque
1238,masters,Master of Science in Computer Science - Bioinformatics,Health Informatics,https://www.uno.edu/academics/cos/computer-science/bioinformatics,Bio,FALSE,Anthropology Department,Other,University of New Orleans,R2,LA,New Orleans
1240,masters,Online MBA with a Specialization in Data Analytics and Decision Making,Data Analytics,https://requestinfo.onlinemba.unc.edu/index.html?s=mastersindatasciencesite&l=schools_north%20carolina--listings-featured-program,Business,FALSE,College of Business,Business/Management,University of North Carolina at Chapel Hill,R1,NC,Chapel Hill
1242,masters,Master’s (PSM) in Data Science and Business Analytics (DSBA),Data Analytics,https://dsba.uncc.edu/,Business,TRUE,The School of Data Science,Data Science,University of North Carolina at Charlotte,R2,NC,Charlotte
1244,certificate,Graduate Certificate in Business Analytics,Business Analytics,https://bryan.uncg.edu/programs/certificate/list/business-analytics/,Business,FALSE,School of Business and Economics,Business/Management,University of North Carolina at Greensboro,R2,NC,Greensboro
1245,certificate,Graduate Certificate in Data Science and Business Analytics,Business Analytics,https://dsba.uncc.edu/academics/academics,Business,TRUE,The School of Data Science,Data Science,University of North Carolina at Charlotte,R2,NC,Charlotte
1246,masters,Master of Data Science,Data Science,https://uncw.edu/datascience/about.html,Data,TRUE,Graduate School,Interdisciplinary,University of North Carolina at Wilmington,R2,NC,Wilmington
1248,masters,Data Science (M.S.),Data Science,https://und.edu/programs/data-science-ms/,Data,TRUE,Department of Computer Science,Computer Science,University of North Dakota,R2,ND,Grand Forks
1250,masters,M.S. In Business Analytics,Business Analytics,https://cob.unt.edu/ms-buan,Business,FALSE,G. Brint Ryan College of Business,Business/Management,University of North Texas,R1,TX,Denton
1255,masters,Master of Science in Engineering (MSE) in Data Science,Data Science,https://www.cis.upenn.edu/graduate/program-offerings/mse-in-data-science/,Data,TRUE,Computer and Information Science,Computer Science,University of Pennsylvania,R1,PA,Philadelphia
1257,certificate,Graduate Certificate in Business Analytics,Business Analytics,https://www.phoenix.edu/programs/continuing-education/certificate-programs/information-technology/cert-g-ba.pdf,Business,FALSE,College of Business,Business/Management,University of Phoenix,NA,NM,Albuquerque
1258,masters,Master's Degree in Biomedical Informatics,Health Informatics,https://www.dbmi.pitt.edu/training-programs/masters,Bio,FALSE,Department of Biomedical Informatics,Health Informatics,University of Pittsburgh-Bradford,BDF,PA,Bradford
1259,certificate,Business Analytics Certificate,Business Analytics,https://cba.pitt.edu/academics/certificates/certificate-program-in-business-analytics/,Business,FALSE,College of Business,Business/Management,University of Pittsburgh-Pittsburgh Campus,R1,PA,Pittsburgh
1260,certificate,Certificate in Business Analytics,Business Analytics,https://business.up.edu/certificates/business-analytics-certificate.html,Business,FALSE,College of Business,Business/Management,University of Portland,M2,OR,Portland
1263,bachelors,BA and B.S. Data Science Degree,Data Science,http://www.sas.rochester.edu/dsc/undergraduate/major.html,Data,TRUE,Institute of Data Science,Data Science,University of Rochester,R1,NY,Rochester
1264,masters,Master of Science in Data Science,Data Science,http://www.sas.rochester.edu/dsc/graduate/apply.html,Data,TRUE,Institute of Data Science,Data Science,University of Rochester,R1,NY,Rochester
1265,masters,MA and MS in Medical Statistics,Applied Statistics,https://www.urmc.rochester.edu/education/graduate/phd/statistics.aspx,Health,FALSE,Department of Statistics,Mathematics/Statistics,University of Rochester,R1,NY,Rochester
1266,bachelors,Major in Data Science,Data Science,https://www.usfca.edu/arts-sciences/undergraduate-programs/data-science,Data,TRUE,Department of Computer Science,Computer Science,University of San Francisco,R3,CA,San Francisco
1268,masters,Master of Science in Data Science,Data Science,https://www.usfca.edu/arts-sciences/graduate-programs/data-science,Data,TRUE,Department of Computer Science,Computer Science,University of San Francisco,R3,CA,San Francisco
1269,certificate,Graduate Certificate in Business Analytics,Business Analytics,https://sc.edu/study/colleges_schools/moore/study/programs_and_degrees/certificates_and_concentrations/index.php,Business,FALSE,Business,Business/Management,University of South Carolina-Columbia,R1,SC,Columbia
1270,masters,MBA – Business Analytics,Business Analytics,https://www.usd.edu/usd-online/online-programs/master-of-business-administration,Business,FALSE,College of Business,Business/Management,University of South Dakota,R2,SD,Vermillion
1271,certificate,Graduate Certificate in Business Analytics,Business Analytics,https://www.usd.edu/usd-online/online-programs/certificate-in-business-analytics,Business,FALSE,College of Business,Business/Management,University of South Dakota,R2,SD,Vermillion
1273,masters,Master of Science in Business Analytics,Business Analytics,https://www.marshall.usc.edu/programs/specialized-masters-programs/master-science-business-analytics,Business,FALSE,School of Business,Business/Management,University of Southern California,R1,CA,Los Angeles
1274,doctoral,PhD in Data Sciences & Operations,Data Science,https://www.marshall.usc.edu/programs/phd-program/departments/data-sciences-and-operations,Data,TRUE,School of Business,Business/Management,University of Southern California,R1,CA,Los Angeles
1275,masters,Master of Science in Computer Science – Data Science,Data Science,https://www.cs.usc.edu/academic-programs/masters/data-science/,Data,TRUE,Department of Computer Science,Computer Science,University of Southern California,R1,CA,Las Angeles
1276,masters,"MBA in Business Administration, Business Analytics Concentration",Business Analytics,https://usm.maine.edu/node/50123,Business,FALSE,School of Business,Business/Management,University of Southern Maine,M1,OR,Portland
1277,certificate,Certificate in Applied Statistics,Applied Statistics,https://usm.maine.edu/math/certificate-applied-statistics,Math,FALSE,Mathematics Department,Mathematics/Statistics,University of Southern Maine,M1,OR,Portland
1278,masters,MBA with Concentration in Business Analytics,Business Analytics,https://www.stfrancis.edu/mba/,Business,FALSE,College of Business,Business/Management,University of St Francis,R3,IL,Joliet
1281,masters,M.S. in Data Science,Data Science,https://www.stthomas.edu/gradsoftware/programs/masters/msdatascience/,Data,TRUE,School of Engineering,Engineering (general),University of St. Thomas,R3,MN,St. Paul
1282,masters,MBA with Concentration in Business Analytics,Business Analytics,https://www.utc.edu/college-business/academic-programs/graduate-programs/mba/100-percent-online-mba.php,Business,FALSE,College of Business,Business/Management,University of Tennessee at Chattanooga,R3,TN,Chattanooga
1283,bachelors,B.S. Computer Science: Data Science,Data Science,https://www.lvc.edu/academics/undergraduate-studies/computer-data-science/,Data,TRUE,Department of Computer Science,Computer Science,University of Tennessee at Chattanooga,R3,TN,Chattanooga
1287,certificate,Certificate in Data Science,Data Science,https://sph.uth.edu/divisions/biostatistics/,Data,TRUE,School of Public Health,Health Informatics,University of Texas Health Science Center,SF,TX,Houston
1289,masters,Master of Science in Data Science,Data Science,https://www.pacific.edu/academics/schools-and-colleges/school-of-engineering-and-computer-science/academics-/graduate-programs/ms-in-data-science.html,Data,TRUE,Graduate School,Engineering (general),University of the Pacific,R3,CA,San Francisco & Sacramento
1291,bachelors,Data Science Bachelors,Data Science,https://www.uvm.edu/cems/mathstat/bs_data_science,Data,TRUE,Department of Mathematics and Statistics,Mathematics/Statistics,University of Vermont,R2,VT,Burlington
1293,doctoral,"Complex Systems and Data Science (CSDS), PhD",Data Science,https://www.uvm.edu/cems/complex-systems-and-data-science-csds-phd,Data,TRUE,Graduate School,Interdisciplinary,University of Vermont,R2,VT,Burlington
1295,masters,Master of Science in Data Science,Data Science,https://datascience.virginia.edu/academics,Data,TRUE,School of Data Science,Data Science,University of Virginia,R1,VA,Charlottesville
1297,masters,Master of Science in Commerce - Business Analytics,Business Analytics,https://www.commerce.virginia.edu/ms-commerce/business-analytics,Business,FALSE,School of Commerce,Business/Management,University of Virginia,R1,VA,Charlottesville
1298,masters,Master of Science in Data Science,Data Science,https://www.washington.edu/datasciencemasters/,Data,TRUE,eScience Institute,Other,University of Washington in Seattle,R1,WA,Seattle
1299,certificate,Certificate in Data Science,Data Science,https://www.pce.uw.edu/certificates/data-science,Data,TRUE,Professional and Continuing Education,Other,University of Washington in Seattle,R1,WA,Seattle
1300,doctoral,Ph.D. Advanced Data Science Option,Data Science,https://www.cs.washington.edu/academics/phd/courses/tracks/ads,Data,TRUE,Paul G. Allen School of Computer Science & Engineering,Computer Science,University of Washington in Seattle,R1,WA,Seattle
1302,certificate,Certificate in Business Analysis,Business Analytics,https://www.pce.uw.edu/certificates/business-analysis,Business,FALSE,Professional and Continuing Education,Business/Management,University of Washington Tacoma,M1,WA,Tacoma
1304,masters,Online Master of Science in Data Science,Data Science,https://datasciencedegree.wisconsin.edu/,Data,TRUE,Department of Data Science,Data Science,University of Wisconsin-Madison,R1,WI,"Eau Claire, La Crosse, Green Bay, Oshkosh, Stephen’s Point, Superior"
1306,doctoral,PhD in Biomedical Data Science,Health Analytics,https://biostat.wiscweb.wisc.edu/,Bio,TRUE,The Department of Biostatistics & Medical Informatics (BMI),Health Informatics,University of Wisconsin-Madison,R1,WI,Madison
1307,masters,Master of Science in Statistics - Data Science,Data Science,https://pdc.wisc.edu/degrees/data-science/,Math,TRUE,Department of Statistics,Mathematics/Statistics,University of Wisconsin-Madison,R1,WI,Madison
1309,masters,Online Master of Science in Data Science,Data Science,https://programs.online.utica.edu/programs/masters-data-science,Data,TRUE,Data Science,Data Science,Utica College,M1,NY,Utica
1310,bachelors,B.S. in Data Science,Data Science,https://www.valpo.edu/mathematics-statistics/academics/degree-programs/b-s-in-data-science/,Data,TRUE,"Computer Science, Math, and Statistics",Interdisciplinary,Valparaiso University,R3,IN,Valparaiso
1313,masters,MS in Data Science,Data Science,https://www.vanderbilt.edu/datascience/,Data,TRUE,Data Science Institute,Data Science,Vanderbilt University,R1,TN,Nashville
1314,doctoral,Data Science Track of the BMI PhD Program,Health Informatics,https://www.vumc.org/dbmi/curriculum-overview-data-science-track-bmi-phd-program,Bio,TRUE,Biomedical Informatics,Health Informatics,Vanderbilt University,R1,TN,Nashville
1315,masters,Master of Science in Applied Clinical Informatics,Health Informatics,https://medschool.vanderbilt.edu/biomedical-informatics/msaci/,Health,FALSE,Biomedical Informatics,Health Informatics,Vanderbilt University,R1,TN,Nashville
1316,masters,MBA Analytics Specialization,Business Analytics,https://www1.villanova.edu/villanova/business/centers/businessanalytics/curriculum/MBAAnalyticsSpecialization.html,Business,FALSE,School of Business,Business/Management,Villanova University,R2,PA,Philadelphia
